Packet_Number,Timestamp,Data
774,2026-02-27 00:10:18,104548
775,2026-02-27 00:10:18,104542
776,2026-02-27 00:10:18,104506
777,2026-02-27 00:10:18,104505
778,2026-02-27 00:10:18,104512
779,2026-02-27 00:10:18,104508
780,2026-02-27 00:10:18,104530
781,2026-02-27 00:10:18,104555
782,2026-02-27 00:10:18,104561
783,2026-02-27 00:10:18,104621
784,2026-02-27 00:10:18,104706
785,2026-02-27 00:10:18,104762
786,2026-02-27 00:10:18,104785
787,2026-02-27 00:10:18,104808
788,2026-02-27 00:10:18,104846
789,2026-02-27 00:10:18,104887
790,2026-02-27 00:10:18,104901
791,2026-02-27 00:10:18,104952
792,2026-02-27 00:10:18,104971
793,2026-02-27 00:10:18,105010
794,2026-02-27 00:10:18,104996
795,2026-02-27 00:10:18,105016
796,2026-02-27 00:10:18,105080
797,2026-02-27 00:10:18,105152
798,2026-02-27 00:10:18,105159
799,2026-02-27 00:10:19,105159
800,2026-02-27 00:10:19,104938
801,2026-02-27 00:10:19,104645
802,2026-02-27 00:10:19,104515
803,2026-02-27 00:10:19,104519
804,2026-02-27 00:10:19,104484
805,2026-02-27 00:10:19,104483
806,2026-02-27 00:10:19,104506
807,2026-02-27 00:10:19,104462
808,2026-02-27 00:10:19,104483
809,2026-02-27 00:10:19,104500
810,2026-02-27 00:10:19,104495
811,2026-02-27 00:10:19,104539
812,2026-02-27 00:10:19,104600
813,2026-02-27 00:10:19,104593
814,2026-02-27 00:10:19,104670
815,2026-02-27 00:10:19,104712
816,2026-02-27 00:10:19,104725
817,2026-02-27 00:10:19,104747
818,2026-02-27 00:10:19,104776
819,2026-02-27 00:10:19,104747
820,2026-02-27 00:10:19,104790
821,2026-02-27 00:10:19,104858
822,2026-02-27 00:10:19,104864
823,2026-02-27 00:10:19,104881
824,2026-02-27 00:10:19,104935
825,2026-02-27 00:10:20,104907
826,2026-02-27 00:10:20,104746
827,2026-02-27 00:10:20,104481
828,2026-02-27 00:10:20,104323
829,2026-02-27 00:10:20,104281
830,2026-02-27 00:10:20,104288
831,2026-02-27 00:10:20,104300
832,2026-02-27 00:10:20,104339
833,2026-02-27 00:10:20,104349
834,2026-02-27 00:10:20,104339
835,2026-02-27 00:10:20,104383
836,2026-02-27 00:10:20,104465
837,2026-02-27 00:10:20,104535
838,2026-02-27 00:10:20,104623
839,2026-02-27 00:10:20,104676
840,2026-02-27 00:10:20,104719
841,2026-02-27 00:10:20,104753
842,2026-02-27 00:10:20,104789
843,2026-02-27 00:10:20,104807
844,2026-02-27 00:10:20,104927
845,2026-02-27 00:10:20,104972
846,2026-02-27 00:10:20,104994
847,2026-02-27 00:10:20,105057
848,2026-02-27 00:10:20,105109
849,2026-02-27 00:10:20,105129
850,2026-02-27 00:10:21,105186
851,2026-02-27 00:10:21,105020
852,2026-02-27 00:10:21,104719
853,2026-02-27 00:10:21,104525
854,2026-02-27 00:10:21,104476
855,2026-02-27 00:10:21,104426
856,2026-02-27 00:10:21,104426
857,2026-02-27 00:10:21,104441
858,2026-02-27 00:10:21,104448
859,2026-02-27 00:10:21,104430
860,2026-02-27 00:10:21,104409
861,2026-02-27 00:10:21,104410
862,2026-02-27 00:10:21,104495
863,2026-02-27 00:10:21,104563
864,2026-02-27 00:10:21,104570
865,2026-02-27 00:10:21,104576
866,2026-02-27 00:10:21,104622
867,2026-02-27 00:10:21,104607
868,2026-02-27 00:10:21,104622
869,2026-02-27 00:10:21,104666
870,2026-02-27 00:10:21,104712
871,2026-02-27 00:10:21,104719
872,2026-02-27 00:10:21,104765
873,2026-02-27 00:10:21,104787
874,2026-02-27 00:10:22,104843
875,2026-02-27 00:10:22,104847
876,2026-02-27 00:10:22,104608
877,2026-02-27 00:10:22,104297
878,2026-02-27 00:10:22,104175
879,2026-02-27 00:10:22,104162
880,2026-02-27 00:10:22,104187
881,2026-02-27 00:10:22,104210
882,2026-02-27 00:10:22,104211
883,2026-02-27 00:10:22,104196
884,2026-02-27 00:10:22,104156
885,2026-02-27 00:10:22,104159
886,2026-02-27 00:10:22,104236
887,2026-02-27 00:10:22,104284
888,2026-02-27 00:10:22,104379
889,2026-02-27 00:10:22,104448
890,2026-02-27 00:10:22,104457
891,2026-02-27 00:10:22,104495
892,2026-02-27 00:10:22,104556
893,2026-02-27 00:10:22,104632
894,2026-02-27 00:10:22,104714
895,2026-02-27 00:10:22,104736
896,2026-02-27 00:10:22,104736
897,2026-02-27 00:10:22,104793
898,2026-02-27 00:10:22,104812
899,2026-02-27 00:10:22,104602
900,2026-02-27 00:10:23,104314
901,2026-02-27 00:10:23,104144
902,2026-02-27 00:10:23,104086
903,2026-02-27 00:10:23,104101
904,2026-02-27 00:10:23,104144
905,2026-02-27 00:10:23,104187
906,2026-02-27 00:10:23,104161
907,2026-02-27 00:10:23,104178
908,2026-02-27 00:10:23,104165
909,2026-02-27 00:10:23,104169
910,2026-02-27 00:10:23,104239
911,2026-02-27 00:10:23,104279
912,2026-02-27 00:10:23,104334
913,2026-02-27 00:10:23,104367
914,2026-02-27 00:10:23,104363
915,2026-02-27 00:10:23,104427
916,2026-02-27 00:10:23,104468
917,2026-02-27 00:10:23,104486
918,2026-02-27 00:10:23,104505
919,2026-02-27 00:10:23,104562
920,2026-02-27 00:10:23,104562
921,2026-02-27 00:10:23,104609
922,2026-02-27 00:10:23,104657
923,2026-02-27 00:10:23,104591
924,2026-02-27 00:10:24,104330
925,2026-02-27 00:10:24,104039
926,2026-02-27 00:10:24,103938
927,2026-02-27 00:10:24,103913
928,2026-02-27 00:10:24,103951
929,2026-02-27 00:10:24,103914
930,2026-02-27 00:10:24,103894
931,2026-02-27 00:10:24,103892
932,2026-02-27 00:10:24,103851
933,2026-02-27 00:10:24,103838
934,2026-02-27 00:10:24,103876
935,2026-02-27 00:10:24,103943
936,2026-02-27 00:10:24,104045
937,2026-02-27 00:10:24,104080
938,2026-02-27 00:10:24,104074
939,2026-02-27 00:10:24,104095
940,2026-02-27 00:10:24,104132
941,2026-02-27 00:10:24,104057
942,2026-02-27 00:10:24,103978
943,2026-02-27 00:10:24,103986
944,2026-02-27 00:10:24,104008
945,2026-02-27 00:10:24,104015
946,2026-02-27 00:10:24,104011
947,2026-02-27 00:10:24,103813
948,2026-02-27 00:10:24,103550
949,2026-02-27 00:10:25,103427
950,2026-02-27 00:10:25,103397
951,2026-02-27 00:10:25,103413
952,2026-02-27 00:10:25,103479
953,2026-02-27 00:10:25,103459
954,2026-02-27 00:10:25,103461
955,2026-02-27 00:10:25,103468
956,2026-02-27 00:10:25,103457
957,2026-02-27 00:10:25,103462
958,2026-02-27 00:10:25,103528
959,2026-02-27 00:10:25,103600
960,2026-02-27 00:10:25,103633
961,2026-02-27 00:10:25,103635
962,2026-02-27 00:10:25,103677
963,2026-02-27 00:10:25,103708
964,2026-02-27 00:10:25,103736
965,2026-02-27 00:10:25,103771
966,2026-02-27 00:10:25,103857
967,2026-02-27 00:10:25,103916
968,2026-02-27 00:10:25,104021
969,2026-02-27 00:10:25,104087
970,2026-02-27 00:10:25,104111
971,2026-02-27 00:10:25,103804
972,2026-02-27 00:10:25,103496
973,2026-02-27 00:10:25,103374
974,2026-02-27 00:10:25,103377
975,2026-02-27 00:10:26,103372
976,2026-02-27 00:10:26,103403
977,2026-02-27 00:10:26,103418
978,2026-02-27 00:10:26,103427
979,2026-02-27 00:10:26,103447
980,2026-02-27 00:10:26,103502
981,2026-02-27 00:10:26,103513
982,2026-02-27 00:10:26,103589
983,2026-02-27 00:10:26,103642
984,2026-02-27 00:10:26,103689
985,2026-02-27 00:10:26,103766
986,2026-02-27 00:10:26,103824
987,2026-02-27 00:10:26,103834
988,2026-02-27 00:10:26,103887
989,2026-02-27 00:10:26,103931
990,2026-02-27 00:10:26,104025
991,2026-02-27 00:10:26,104087
992,2026-02-27 00:10:26,104090
993,2026-02-27 00:10:26,104108
994,2026-02-27 00:10:26,104211
995,2026-02-27 00:10:26,104265
996,2026-02-27 00:10:26,104184
997,2026-02-27 00:10:26,103894
998,2026-02-27 00:10:26,103567
999,2026-02-27 00:10:26,103413
1000,2026-02-27 00:10:27,103405
1001,2026-02-27 00:10:27,103443
1002,2026-02-27 00:10:27,103438
1003,2026-02-27 00:10:27,103428
1004,2026-02-27 00:10:27,103431
1005,2026-02-27 00:10:27,103433
1006,2026-02-27 00:10:27,103413
1007,2026-02-27 00:10:27,103441
1008,2026-02-27 00:10:27,103524
1009,2026-02-27 00:10:27,103593
1010,2026-02-27 00:10:27,103602
1011,2026-02-27 00:10:27,103605
1012,2026-02-27 00:10:27,103677
1013,2026-02-27 00:10:27,103688
1014,2026-02-27 00:10:27,103741
1015,2026-02-27 00:10:27,103826
1016,2026-02-27 00:10:27,103836
1017,2026-02-27 00:10:27,103901
1018,2026-02-27 00:10:27,103979
1019,2026-02-27 00:10:27,104021
1020,2026-02-27 00:10:27,104068
1021,2026-02-27 00:10:27,104095
1022,2026-02-27 00:10:27,103918
1023,2026-02-27 00:10:27,103613
1024,2026-02-27 00:10:28,103406
1025,2026-02-27 00:10:28,103354
1026,2026-02-27 00:10:28,103390
1027,2026-02-27 00:10:28,103407
1028,2026-02-27 00:10:28,103418
1029,2026-02-27 00:10:28,103418
1030,2026-02-27 00:10:28,103455
1031,2026-02-27 00:10:28,103474
1032,2026-02-27 00:10:28,103530
1033,2026-02-27 00:10:28,103605
1034,2026-02-27 00:10:28,103670
1035,2026-02-27 00:10:28,103764
1036,2026-02-27 00:10:28,103808
1037,2026-02-27 00:10:28,103891
1038,2026-02-27 00:10:28,103926
1039,2026-02-27 00:10:28,103945
1040,2026-02-27 00:10:28,103963
1041,2026-02-27 00:10:28,103963
1042,2026-02-27 00:10:28,104019
1043,2026-02-27 00:10:28,104069
1044,2026-02-27 00:10:28,104069
1045,2026-02-27 00:10:28,104065
1046,2026-02-27 00:10:28,104069
1047,2026-02-27 00:10:28,104084
1048,2026-02-27 00:10:28,104176
1049,2026-02-27 00:10:29,104068
1050,2026-02-27 00:10:29,103714
1051,2026-02-27 00:10:29,103478
1052,2026-02-27 00:10:29,103437
1053,2026-02-27 00:10:29,103414
1054,2026-02-27 00:10:29,103359
1055,2026-02-27 00:10:29,103363
1056,2026-02-27 00:10:29,103397
1057,2026-02-27 00:10:29,103402
1058,2026-02-27 00:10:29,103427
1059,2026-02-27 00:10:29,103414
1060,2026-02-27 00:10:29,103504
1061,2026-02-27 00:10:29,103574
1062,2026-02-27 00:10:29,103655
1063,2026-02-27 00:10:29,103684
1064,2026-02-27 00:10:29,103728
1065,2026-02-27 00:10:29,103726
1066,2026-02-27 00:10:29,103767
1067,2026-02-27 00:10:29,103804
1068,2026-02-27 00:10:29,103865
1069,2026-02-27 00:10:29,103912
1070,2026-02-27 00:10:29,103978
1071,2026-02-27 00:10:29,104003
1072,2026-02-27 00:10:29,104053
1073,2026-02-27 00:10:29,104069
1074,2026-02-27 00:10:29,104127
1075,2026-02-27 00:10:30,104145
1076,2026-02-27 00:10:30,103876
1077,2026-02-27 00:10:30,103527
1078,2026-02-27 00:10:30,103392
1079,2026-02-27 00:10:30,103418
1080,2026-02-27 00:10:30,103459
1081,2026-02-27 00:10:30,103459
1082,2026-02-27 00:10:30,103466
1083,2026-02-27 00:10:30,103452
1084,2026-02-27 00:10:30,103464
1085,2026-02-27 00:10:30,103478
1086,2026-02-27 00:10:30,103528
1087,2026-02-27 00:10:30,103615
1088,2026-02-27 00:10:30,103657
1089,2026-02-27 00:10:30,103693
1090,2026-02-27 00:10:30,103791
1091,2026-02-27 00:10:30,103830
1092,2026-02-27 00:10:30,103868
1093,2026-02-27 00:10:30,103914
1094,2026-02-27 00:10:30,103965
1095,2026-02-27 00:10:30,103961
1096,2026-02-27 00:10:30,104025
1097,2026-02-27 00:10:30,104103
1098,2026-02-27 00:10:30,104148
1099,2026-02-27 00:10:31,104157
1100,2026-02-27 00:10:31,104066
1101,2026-02-27 00:10:31,103742
1102,2026-02-27 00:10:31,103442
1103,2026-02-27 00:10:31,103297
1104,2026-02-27 00:10:31,103320
1105,2026-02-27 00:10:31,103367
1106,2026-02-27 00:10:31,103368
1107,2026-02-27 00:10:31,103380
1108,2026-02-27 00:10:31,103390
1109,2026-02-27 00:10:31,103407
1110,2026-02-27 00:10:31,103451
1111,2026-02-27 00:10:31,103490
1112,2026-02-27 00:10:31,103549
1113,2026-02-27 00:10:31,103608
1114,2026-02-27 00:10:31,103710
1115,2026-02-27 00:10:31,103764
1116,2026-02-27 00:10:31,103826
1117,2026-02-27 00:10:31,103890
1118,2026-02-27 00:10:31,103903
1119,2026-02-27 00:10:31,103962
1120,2026-02-27 00:10:31,104037
1121,2026-02-27 00:10:31,104073
1122,2026-02-27 00:10:31,104120
1123,2026-02-27 00:10:31,104174
1124,2026-02-27 00:10:31,104197
1125,2026-02-27 00:10:32,104193
1126,2026-02-27 00:10:32,103994
1127,2026-02-27 00:10:32,103665
1128,2026-02-27 00:10:32,103516
1129,2026-02-27 00:10:32,103516
1130,2026-02-27 00:10:32,103510
1131,2026-02-27 00:10:32,103532
1132,2026-02-27 00:10:32,103578
1133,2026-02-27 00:10:32,103555
1134,2026-02-27 00:10:32,103571
1135,2026-02-27 00:10:32,103580
1136,2026-02-27 00:10:32,103609
1137,2026-02-27 00:10:32,103662
1138,2026-02-27 00:10:32,103763
1139,2026-02-27 00:10:32,103815
1140,2026-02-27 00:10:32,103867
1141,2026-02-27 00:10:32,103899
1142,2026-02-27 00:10:32,103904
1143,2026-02-27 00:10:32,103968
1144,2026-02-27 00:10:32,104017
1145,2026-02-27 00:10:32,104056
1146,2026-02-27 00:10:32,104104
1147,2026-02-27 00:10:32,104154
1148,2026-02-27 00:10:32,104168
1149,2026-02-27 00:10:33,104215
1150,2026-02-27 00:10:33,104203
1151,2026-02-27 00:10:33,103958
1152,2026-02-27 00:10:33,103650
1153,2026-02-27 00:10:33,103468
1154,2026-02-27 00:10:33,103437
1155,2026-02-27 00:10:33,103431
1156,2026-02-27 00:10:33,103478
1157,2026-02-27 00:10:33,103522
1158,2026-02-27 00:10:33,103490
1159,2026-02-27 00:10:33,103455
1160,2026-02-27 00:10:33,103440
1161,2026-02-27 00:10:33,103511
1162,2026-02-27 00:10:33,103561
1163,2026-02-27 00:10:33,103561
1164,2026-02-27 00:10:33,103637
1165,2026-02-27 00:10:33,103682
1166,2026-02-27 00:10:33,103730
1167,2026-02-27 00:10:33,103734
1168,2026-02-27 00:10:33,103769
1169,2026-02-27 00:10:33,103818
1170,2026-02-27 00:10:33,103889
1171,2026-02-27 00:10:33,103956
1172,2026-02-27 00:10:33,103983
1173,2026-02-27 00:10:33,104022
1174,2026-02-27 00:10:34,104103
1175,2026-02-27 00:10:34,104065
1176,2026-02-27 00:10:34,103817
1177,2026-02-27 00:10:34,103493
1178,2026-02-27 00:10:34,103335
1179,2026-02-27 00:10:34,103316
1180,2026-02-27 00:10:34,103387
1181,2026-02-27 00:10:34,103379
1182,2026-02-27 00:10:34,103360
1183,2026-02-27 00:10:34,103379
1184,2026-02-27 00:10:34,103389
1185,2026-02-27 00:10:34,103385
1186,2026-02-27 00:10:34,103482
1187,2026-02-27 00:10:34,103575
1188,2026-02-27 00:10:34,103665
1189,2026-02-27 00:10:34,103707
1190,2026-02-27 00:10:34,103735
1191,2026-02-27 00:10:34,103754
1192,2026-02-27 00:10:34,103843
1193,2026-02-27 00:10:34,103883
1194,2026-02-27 00:10:34,103938
1195,2026-02-27 00:10:34,103995
1196,2026-02-27 00:10:34,104078
1197,2026-02-27 00:10:34,104088
1198,2026-02-27 00:10:34,104177
1199,2026-02-27 00:10:34,104209
1200,2026-02-27 00:10:35,103988
1201,2026-02-27 00:10:35,103655
1202,2026-02-27 00:10:35,103434
1203,2026-02-27 00:10:35,103366
1204,2026-02-27 00:10:35,103417
1205,2026-02-27 00:10:35,103417
1206,2026-02-27 00:10:35,103417
1207,2026-02-27 00:10:35,103421
1208,2026-02-27 00:10:35,103425
1209,2026-02-27 00:10:35,103385
1210,2026-02-27 00:10:35,103441
1211,2026-02-27 00:10:35,103496
1212,2026-02-27 00:10:35,103552
1213,2026-02-27 00:10:35,103636
1214,2026-02-27 00:10:35,103660
1215,2026-02-27 00:10:35,103669
1216,2026-02-27 00:10:35,103744
1217,2026-02-27 00:10:35,103755
1218,2026-02-27 00:10:35,103795
1219,2026-02-27 00:10:35,103845
1220,2026-02-27 00:10:35,103893
1221,2026-02-27 00:10:35,103909
1222,2026-02-27 00:10:35,103998
1223,2026-02-27 00:10:35,104038
1224,2026-02-27 00:10:35,103843
1225,2026-02-27 00:10:36,103489
1226,2026-02-27 00:10:36,103283
1227,2026-02-27 00:10:36,103198
1228,2026-02-27 00:10:36,103241
1229,2026-02-27 00:10:36,103272
1230,2026-02-27 00:10:36,103313
1231,2026-02-27 00:10:36,103310
1232,2026-02-27 00:10:36,103299
1233,2026-02-27 00:10:36,103234
1234,2026-02-27 00:10:36,103282
1235,2026-02-27 00:10:36,103371
1236,2026-02-27 00:10:36,103404
1237,2026-02-27 00:10:36,103449
1238,2026-02-27 00:10:36,103511
1239,2026-02-27 00:10:36,103540
1240,2026-02-27 00:10:36,103596
1241,2026-02-27 00:10:36,103640
1242,2026-02-27 00:10:36,103703
1243,2026-02-27 00:10:36,103750
1244,2026-02-27 00:10:36,103815
1245,2026-02-27 00:10:36,103826
1246,2026-02-27 00:10:36,103888
1247,2026-02-27 00:10:36,103722
1248,2026-02-27 00:10:37,103333
1249,2026-02-27 00:10:37,103097
1250,2026-02-27 00:10:37,103067
1251,2026-02-27 00:10:37,103097
1252,2026-02-27 00:10:37,103094
1253,2026-02-27 00:10:37,103120
1254,2026-02-27 00:10:37,103131
1255,2026-02-27 00:10:37,103132
1256,2026-02-27 00:10:37,103145
1257,2026-02-27 00:10:37,103151
1258,2026-02-27 00:10:37,103223
1259,2026-02-27 00:10:37,103291
1260,2026-02-27 00:10:37,103341
1261,2026-02-27 00:10:37,103403
1262,2026-02-27 00:10:37,103417
1263,2026-02-27 00:10:37,103447
1264,2026-02-27 00:10:37,103490
1265,2026-02-27 00:10:37,103530
1266,2026-02-27 00:10:37,103584
1267,2026-02-27 00:10:37,103635
1268,2026-02-27 00:10:37,103679
1269,2026-02-27 00:10:37,103721
1270,2026-02-27 00:10:37,103688
1271,2026-02-27 00:10:37,103372
1272,2026-02-27 00:10:37,103063
1273,2026-02-27 00:10:37,102952
1274,2026-02-27 00:10:37,102982
1275,2026-02-27 00:10:38,102972
1276,2026-02-27 00:10:38,102991
1277,2026-02-27 00:10:38,103020
1278,2026-02-27 00:10:38,103019
1279,2026-02-27 00:10:38,103021
1280,2026-02-27 00:10:38,103047
1281,2026-02-27 00:10:38,103109
1282,2026-02-27 00:10:38,103166
1283,2026-02-27 00:10:38,103166
1284,2026-02-27 00:10:38,103217
1285,2026-02-27 00:10:38,103290
1286,2026-02-27 00:10:38,103322
1287,2026-02-27 00:10:38,103323
1288,2026-02-27 00:10:38,103368
1289,2026-02-27 00:10:38,103404
1290,2026-02-27 00:10:38,103425
1291,2026-02-27 00:10:38,103493
1292,2026-02-27 00:10:38,103563
1293,2026-02-27 00:10:38,103580
1294,2026-02-27 00:10:38,103647
1295,2026-02-27 00:10:38,103600
1296,2026-02-27 00:10:38,103300
1297,2026-02-27 00:10:38,102996
1298,2026-02-27 00:10:38,102858
1299,2026-02-27 00:10:39,102843
1300,2026-02-27 00:10:39,102895
1301,2026-02-27 00:10:39,102922
1302,2026-02-27 00:10:39,102959
1303,2026-02-27 00:10:39,102953
1304,2026-02-27 00:10:39,102934
1305,2026-02-27 00:10:39,102886
1306,2026-02-27 00:10:39,102959
1307,2026-02-27 00:10:39,103054
1308,2026-02-27 00:10:39,103149
1309,2026-02-27 00:10:39,103191
1310,2026-02-27 00:10:39,103207
1311,2026-02-27 00:10:39,103197
1312,2026-02-27 00:10:39,103254
1313,2026-02-27 00:10:39,103299
1314,2026-02-27 00:10:39,103329
1315,2026-02-27 00:10:39,103413
1316,2026-02-27 00:10:39,103459
1317,2026-02-27 00:10:39,103474
1318,2026-02-27 00:10:39,103587
1319,2026-02-27 00:10:39,103418
1320,2026-02-27 00:10:39,102995
1321,2026-02-27 00:10:39,102757
1322,2026-02-27 00:10:39,102733
1323,2026-02-27 00:10:39,102752
1324,2026-02-27 00:10:40,102788
1325,2026-02-27 00:10:40,102788
1326,2026-02-27 00:10:40,102834
1327,2026-02-27 00:10:40,102840
1328,2026-02-27 00:10:40,102822
1329,2026-02-27 00:10:40,102848
1330,2026-02-27 00:10:40,102948
1331,2026-02-27 00:10:40,103015
1332,2026-02-27 00:10:40,103047
1333,2026-02-27 00:10:40,103083
1334,2026-02-27 00:10:40,103107
1335,2026-02-27 00:10:40,103130
1336,2026-02-27 00:10:40,103224
1337,2026-02-27 00:10:40,103311
1338,2026-02-27 00:10:40,103355
1339,2026-02-27 00:10:40,103440
1340,2026-02-27 00:10:40,103501
1341,2026-02-27 00:10:40,103509
1342,2026-02-27 00:10:40,103581
1343,2026-02-27 00:10:40,103567
1344,2026-02-27 00:10:40,103274
1345,2026-02-27 00:10:40,102964
1346,2026-02-27 00:10:40,102806
1347,2026-02-27 00:10:40,102759
1348,2026-02-27 00:10:40,102758
1349,2026-02-27 00:10:40,102756
1350,2026-02-27 00:10:41,102785
1351,2026-02-27 00:10:41,102805
1352,2026-02-27 00:10:41,102806
1353,2026-02-27 00:10:41,102838
1354,2026-02-27 00:10:41,102966
1355,2026-02-27 00:10:41,103054
1356,2026-02-27 00:10:41,103127
1357,2026-02-27 00:10:41,103210
1358,2026-02-27 00:10:41,103226
1359,2026-02-27 00:10:41,103236
1360,2026-02-27 00:10:41,103318
1361,2026-02-27 00:10:41,103375
1362,2026-02-27 00:10:41,103391
1363,2026-02-27 00:10:41,103440
1364,2026-02-27 00:10:41,103498
1365,2026-02-27 00:10:41,103542
1366,2026-02-27 00:10:41,103587
1367,2026-02-27 00:10:41,103657
1368,2026-02-27 00:10:41,103680
1369,2026-02-27 00:10:41,103521
1370,2026-02-27 00:10:41,103143
1371,2026-02-27 00:10:41,102886
1372,2026-02-27 00:10:41,102855
1373,2026-02-27 00:10:41,102859
1374,2026-02-27 00:10:42,102914
1375,2026-02-27 00:10:42,102997
1376,2026-02-27 00:10:42,102998
1377,2026-02-27 00:10:42,102992
1378,2026-02-27 00:10:42,103013
1379,2026-02-27 00:10:42,103060
1380,2026-02-27 00:10:42,103139
1381,2026-02-27 00:10:42,103211
1382,2026-02-27 00:10:42,103270
1383,2026-02-27 00:10:42,103331
1384,2026-02-27 00:10:42,103353
1385,2026-02-27 00:10:42,103372
1386,2026-02-27 00:10:42,103447
1387,2026-02-27 00:10:42,103504
1388,2026-02-27 00:10:42,103526
1389,2026-02-27 00:10:42,103614
1390,2026-02-27 00:10:42,103689
1391,2026-02-27 00:10:42,103732
1392,2026-02-27 00:10:42,103790
1393,2026-02-27 00:10:42,103698
1394,2026-02-27 00:10:42,103275
1395,2026-02-27 00:10:42,103006
1396,2026-02-27 00:10:42,102947
1397,2026-02-27 00:10:42,102965
1398,2026-02-27 00:10:42,102976
1399,2026-02-27 00:10:43,102983
1400,2026-02-27 00:10:43,103016
1401,2026-02-27 00:10:43,103029
1402,2026-02-27 00:10:43,103005
1403,2026-02-27 00:10:43,103048
1404,2026-02-27 00:10:43,103048
1405,2026-02-27 00:10:43,103111
1406,2026-02-27 00:10:43,103204
1407,2026-02-27 00:10:43,103257
1408,2026-02-27 00:10:43,103308
1409,2026-02-27 00:10:43,103388
1410,2026-02-27 00:10:43,103419
1411,2026-02-27 00:10:43,103424
1412,2026-02-27 00:10:43,103497
1413,2026-02-27 00:10:43,103561
1414,2026-02-27 00:10:43,103612
1415,2026-02-27 00:10:43,103678
1416,2026-02-27 00:10:43,103754
1417,2026-02-27 00:10:43,103810
1418,2026-02-27 00:10:43,103808
1419,2026-02-27 00:10:43,103494
1420,2026-02-27 00:10:43,103116
1421,2026-02-27 00:10:43,102976
1422,2026-02-27 00:10:43,102953
1423,2026-02-27 00:10:43,102975
1424,2026-02-27 00:10:44,103002
1425,2026-02-27 00:10:44,103012
1426,2026-02-27 00:10:44,103038
1427,2026-02-27 00:10:44,103040
1428,2026-02-27 00:10:44,103060
1429,2026-02-27 00:10:44,103116
1430,2026-02-27 00:10:44,103164
1431,2026-02-27 00:10:44,103175
1432,2026-02-27 00:10:44,103215
1433,2026-02-27 00:10:44,103226
1434,2026-02-27 00:10:44,103234
1435,2026-02-27 00:10:44,103263
1436,2026-02-27 00:10:44,103327
1437,2026-02-27 00:10:44,103326
1438,2026-02-27 00:10:44,103380
1439,2026-02-27 00:10:44,103438
1440,2026-02-27 00:10:44,103499
1441,2026-02-27 00:10:44,103540
1442,2026-02-27 00:10:44,103499
1443,2026-02-27 00:10:44,103215
1444,2026-02-27 00:10:44,102878
1445,2026-02-27 00:10:44,102706
1446,2026-02-27 00:10:44,102739
1447,2026-02-27 00:10:45,102796
1448,2026-02-27 00:10:45,102839
1449,2026-02-27 00:10:45,102848
1450,2026-02-27 00:10:45,102875
1451,2026-02-27 00:10:45,102843
1452,2026-02-27 00:10:45,102836
1453,2026-02-27 00:10:45,102916
1454,2026-02-27 00:10:45,102982
1455,2026-02-27 00:10:45,103002
1456,2026-02-27 00:10:45,103102
1457,2026-02-27 00:10:45,103145
1458,2026-02-27 00:10:45,103200
1459,2026-02-27 00:10:45,103241
1460,2026-02-27 00:10:45,103268
1461,2026-02-27 00:10:45,103288
1462,2026-02-27 00:10:45,103369
1463,2026-02-27 00:10:45,103438
1464,2026-02-27 00:10:45,103523
1465,2026-02-27 00:10:45,103557
1466,2026-02-27 00:10:45,103365
1467,2026-02-27 00:10:45,102953
1468,2026-02-27 00:10:45,102733
1469,2026-02-27 00:10:45,102678
1470,2026-02-27 00:10:45,102712
1471,2026-02-27 00:10:45,102725
1472,2026-02-27 00:10:45,102742
1473,2026-02-27 00:10:45,102738
1474,2026-02-27 00:10:46,102771
1475,2026-02-27 00:10:46,102774
1476,2026-02-27 00:10:46,102831
1477,2026-02-27 00:10:46,102888
1478,2026-02-27 00:10:46,102954
1479,2026-02-27 00:10:46,103001
1480,2026-02-27 00:10:46,103091
1481,2026-02-27 00:10:46,103157
1482,2026-02-27 00:10:46,103219
1483,2026-02-27 00:10:46,103267
1484,2026-02-27 00:10:46,103330
1485,2026-02-27 00:10:46,103398
1486,2026-02-27 00:10:46,103476
1487,2026-02-27 00:10:46,103537
1488,2026-02-27 00:10:46,103596
1489,2026-02-27 00:10:46,103618
1490,2026-02-27 00:10:46,103500
1491,2026-02-27 00:10:46,103107
1492,2026-02-27 00:10:46,102826
1493,2026-02-27 00:10:46,102716
1494,2026-02-27 00:10:46,102737
1495,2026-02-27 00:10:46,102777
1496,2026-02-27 00:10:46,102767
1497,2026-02-27 00:10:46,102755
1498,2026-02-27 00:10:46,102792
1499,2026-02-27 00:10:46,102807
1500,2026-02-27 00:10:47,102837
1501,2026-02-27 00:10:47,102916
1502,2026-02-27 00:10:47,102936
1503,2026-02-27 00:10:47,102985
1504,2026-02-27 00:10:47,103056
1505,2026-02-27 00:10:47,103051
1506,2026-02-27 00:10:47,103090
1507,2026-02-27 00:10:47,103247
1508,2026-02-27 00:10:47,103306
1509,2026-02-27 00:10:47,103346
1510,2026-02-27 00:10:47,103450
1511,2026-02-27 00:10:47,103474
1512,2026-02-27 00:10:47,103445
1513,2026-02-27 00:10:47,103297
1514,2026-02-27 00:10:47,103057
1515,2026-02-27 00:10:47,102629
1516,2026-02-27 00:10:47,102283
1517,2026-02-27 00:10:47,102165
1518,2026-02-27 00:10:47,102146
1519,2026-02-27 00:10:47,102220
1520,2026-02-27 00:10:47,102236
