Packet_Number,Timestamp,Data
90,2026-02-10 20:22:03,[-241.02564102564102|-334.7985347985348|-317.2161172161172|-149.45054945054946|-314.2857142857143]
91,2026-02-10 20:22:03,[-213.1868131868132|-146.5201465201465|-148.71794871794873|-153.1135531135531|-219.04761904761904]
92,2026-02-10 20:22:03,[-110.62271062271063|-127.47252747252747|-63.00366300366301|-98.9010989010989|-84.24908424908425]
93,2026-02-10 20:22:03,[22.71062271062271|-156.04395604395606|-47.61904761904762|81.31868131868131|-37.362637362637365]
94,2026-02-10 20:22:03,[-73.99267399267399|-119.41391941391942|-150.1831501831502|-146.5201465201465|-249.08424908424908]
95,2026-02-10 20:22:03,[-197.06959706959708|-229.3040293040293|-229.3040293040293|-71.06227106227107|-220.51282051282053]
96,2026-02-10 20:22:03,[-208.7912087912088|-212.45421245421247|-172.8937728937729|-119.41391941391942|-197.06959706959708]
97,2026-02-10 20:22:03,[-193.4065934065934|-197.06959706959708|-166.3003663003663|-153.1135531135531|-146.5201465201465]
98,2026-02-10 20:22:04,[-101.83150183150182|-147.25274725274724|-161.9047619047619|-28.571428571428573|-276.1904761904762]
99,2026-02-10 20:22:04,[-126.00732600732601|-79.85347985347985|-170.6959706959707|-115.01831501831502|-273.2600732600733]
100,2026-02-10 20:22:04,[-63.00366300366301|-38.827838827838825|-60.8058608058608|-6.593406593406593|-169.23076923076923]
101,2026-02-10 20:22:04,[-127.47252747252747|-78.3882783882784|-107.6923076923077|-41.75824175824176|-146.5201465201465]
102,2026-02-10 20:22:04,[-119.41391941391942|-149.45054945054946|-52.014652014652015|-106.22710622710623|-183.15018315018315]
103,2026-02-10 20:22:04,[175.0915750915751|425.64102564102564|635.1648351648352|465.2014652014652|-119.41391941391942]
104,2026-02-10 20:22:04,[-290.84249084249086|-172.8937728937729|-207.32600732600733|-112.08791208791209|-180.21978021978023]
105,2026-02-10 20:22:04,[-153.1135531135531|-142.85714285714286|-52.014652014652015|27.106227106227106|-170.6959706959707]
106,2026-02-10 20:22:04,[-73.99267399267399|-103.2967032967033|-36.63003663003663|8.058608058608058|-132.6007326007326]
107,2026-02-10 20:22:04,[-18.315018315018314|-32.967032967032964|-73.99267399267399|135.53113553113553|53.47985347985348]
108,2026-02-10 20:22:04,[57.875457875457876|192.67399267399267|53.47985347985348|62.27106227106227|-74.72527472527473]
109,2026-02-10 20:22:04,[-37.362637362637365|-36.63003663003663|-17.582417582417584|73.99267399267399|-93.77289377289377]
110,2026-02-10 20:22:04,[-76.92307692307692|-109.89010989010988|-158.97435897435898|-144.32234432234432|-217.58241758241758]
111,2026-02-10 20:22:04,[-101.83150183150182|-183.88278388278388|-147.25274725274724|-25.641025641025642|-170.6959706959707]
112,2026-02-10 20:22:04,[-74.72527472527473|-157.50915750915752|-107.6923076923077|-126.73992673992674|-153.1135531135531]
113,2026-02-10 20:22:04,[-90.10989010989012|-89.37728937728937|-164.83516483516485|-118.68131868131869|-169.23076923076923]
114,2026-02-10 20:22:04,[-71.06227106227107|-97.43589743589743|-213.1868131868132|-122.34432234432235|-134.06593406593407]
115,2026-02-10 20:22:04,[-60.07326007326007|-99.63369963369964|-161.17216117216117|-114.28571428571429|-131.86813186813185]
116,2026-02-10 20:22:04,[10.989010989010989|-82.78388278388279|-98.16849816849818|-12.454212454212454|-286.4468864468864]
117,2026-02-10 20:22:04,[-115.01831501831502|-95.23809523809524|-167.76556776556777|-135.53113553113553|-90.10989010989012]
118,2026-02-10 20:22:04,[122.34432234432235|538.4615384615385|767.032967032967|389.010989010989|-170.6959706959707]
119,2026-02-10 20:22:04,[-265.9340659340659|-121.6117216117216|-174.35897435897436|15.384615384615385|-71.06227106227107]
120,2026-02-10 20:22:04,[-47.61904761904762|-84.24908424908425|-76.19047619047619|-24.90842490842491|-78.3882783882784]
121,2026-02-10 20:22:04,[-13.91941391941392|-58.608058608058606|-76.92307692307692|-31.501831501831504|17.582417582417584]
122,2026-02-10 20:22:04,[54.21245421245421|8.058608058608058|-29.304029304029303|116.48351648351648|108.42490842490842]
123,2026-02-10 20:22:04,[31.501831501831504|54.21245421245421|19.78021978021978|120.87912087912088|44.688644688644686]
124,2026-02-10 20:22:05,[30.036630036630036|-16.117216117216117|-47.61904761904762|-53.47985347985348|-79.85347985347985]
125,2026-02-10 20:22:05,[-60.8058608058608|-158.97435897435898|-216.11721611721612|-33.6996336996337|-122.34432234432235]
126,2026-02-10 20:22:05,[-132.6007326007326|-115.01831501831502|-223.44322344322345|-24.90842490842491|-88.64468864468864]
127,2026-02-10 20:22:05,[-32.234432234432234|-80.58608058608058|-171.42857142857142|-64.46886446886447|-115.01831501831502]
128,2026-02-10 20:22:05,[-94.50549450549451|-93.77289377289377|-136.996336996337|-24.175824175824175|-229.3040293040293]
129,2026-02-10 20:22:05,[-49.08424908424909|-106.95970695970696|-141.3919413919414|-4.395604395604396|-182.41758241758242]
130,2026-02-10 20:22:05,[-17.582417582417584|-13.91941391941392|-95.97069597069597|-97.43589743589743|-87.17948717948718]
131,2026-02-10 20:22:05,[-76.19047619047619|-59.34065934065934|-55.67765567765568|21.245421245421245|-18.315018315018314]
132,2026-02-10 20:22:05,[66.66666666666667|-19.78021978021978|-86.44688644688645|40.29304029304029|-76.19047619047619]
133,2026-02-10 20:22:05,[-31.501831501831504|347.98534798534797|780.2197802197802|758.974358974359|69.59706959706959]
134,2026-02-10 20:22:05,[-213.91941391941393|-267.3992673992674|-146.5201465201465|-55.67765567765568|-144.32234432234432]
135,2026-02-10 20:22:05,[-84.98168498168498|-115.01831501831502|-157.50915750915752|6.593406593406593|-95.97069597069597]
136,2026-02-10 20:22:05,[-38.827838827838825|-123.80952380952381|-109.15750915750915|-38.827838827838825|-125.27472527472527]
137,2026-02-10 20:22:05,[5.128205128205129|-6.593406593406593|63.73626373626374|-15.384615384615385|-3.663003663003663]
138,2026-02-10 20:22:05,[112.08791208791209|109.89010989010988|169.23076923076923|136.996336996337|110.62271062271063]
139,2026-02-10 20:22:05,[128.2051282051282|78.3882783882784|13.91941391941392|-4.395604395604396|-84.24908424908425]
140,2026-02-10 20:22:05,[-49.81684981684982|-88.64468864468864|-157.50915750915752|-113.55311355311355|-182.41758241758242]
141,2026-02-10 20:22:05,[-123.80952380952381|-97.43589743589743|-204.3956043956044|-123.07692307692308|-136.996336996337]
142,2026-02-10 20:22:05,[-54.94505494505494|-43.223443223443226|-150.1831501831502|-52.014652014652015|-135.53113553113553]
143,2026-02-10 20:22:05,[-135.53113553113553|-50.54945054945055|-167.76556776556777|40.29304029304029|-179.48717948717947]
144,2026-02-10 20:22:05,[-43.223443223443226|-63.73626373626374|-110.62271062271063|-54.94505494505494|-106.22710622710623]
145,2026-02-10 20:22:05,[-82.78388278388279|-86.44688644688645|-101.83150183150182|-100.36630036630036|-106.95970695970696]
146,2026-02-10 20:22:05,[-79.12087912087912|42.49084249084249|-142.85714285714286|-115.01831501831502|-173.62637362637363]
147,2026-02-10 20:22:05,[-129.67032967032966|-111.35531135531136|-156.04395604395606|-148.71794871794873|-101.83150183150182]
148,2026-02-10 20:22:05,[-143.5897435897436|-182.41758241758242|41.02564102564103|635.1648351648352|723.0769230769231]
149,2026-02-10 20:22:06,[454.2124542124542|-110.62271062271063|-346.5201465201465|-169.96336996336996|-145.78754578754578]
150,2026-02-10 20:22:06,[-52.014652014652015|-88.64468864468864|-109.15750915750915|-27.106227106227106|-166.3003663003663]
151,2026-02-10 20:22:06,[-27.106227106227106|34.43223443223443|-60.8058608058608|18.315018315018314|-121.6117216117216]
152,2026-02-10 20:22:06,[-8.058608058608058|20.512820512820515|-27.106227106227106|76.19047619047619|-119.41391941391942]
153,2026-02-10 20:22:06,[72.52747252747253|103.2967032967033|120.14652014652015|27.106227106227106|-135.53113553113553]
154,2026-02-10 20:22:06,[79.85347985347985|139.9267399267399|37.362637362637365|-78.3882783882784|-98.9010989010989]
155,2026-02-10 20:22:06,[-61.53846153846154|-158.97435897435898|-143.5897435897436|-56.41025641025641|-172.8937728937729]
156,2026-02-10 20:22:06,[-228.57142857142858|-197.06959706959708|-260.0732600732601|-183.88278388278388|-205.86080586080587]
157,2026-02-10 20:22:06,[-120.87912087912088|-224.9084249084249|-287.9120879120879|-17.582417582417584|-235.16483516483515]
158,2026-02-10 20:22:06,[-106.22710622710623|-141.3919413919414|-254.94505494505495|-219.04761904761904|-235.89743589743588]
159,2026-02-10 20:22:06,[-226.37362637362637|-130.4029304029304|-252.74725274725276|-178.02197802197801|-314.2857142857143]
160,2026-02-10 20:22:06,[-188.2783882783883|-217.58241758241758|-241.02564102564102|-224.9084249084249|-336.2637362637363]
161,2026-02-10 20:22:06,[-164.83516483516485|-32.234432234432234|-218.3150183150183|-144.32234432234432|-227.83882783882783]
162,2026-02-10 20:22:06,[-266.6666666666667|-383.1501831501831|-164.83516483516485|-94.50549450549451|-230.03663003663004]
163,2026-02-10 20:22:06,[-265.9340659340659|-172.16117216117217|-175.0915750915751|260.8058608058608|646.8864468864468]
164,2026-02-10 20:22:06,[439.56043956043953|-282.05128205128204|-501.83150183150184|-405.86080586080584|-362.6373626373626]
165,2026-02-10 20:22:06,[-194.87179487179486|-178.75457875457874|-301.0989010989011|-81.31868131868131|-131.86813186813185]
166,2026-02-10 20:22:06,[-112.08791208791209|-132.6007326007326|-199.26739926739927|-117.94871794871794|-152.38095238095238]
167,2026-02-10 20:22:06,[-108.42490842490842|-106.95970695970696|-117.94871794871794|-4.395604395604396|-13.91941391941392]
168,2026-02-10 20:22:06,[-30.036630036630036|-50.54945054945055|-23.44322344322344|75.45787545787546|-19.047619047619047]
169,2026-02-10 20:22:06,[-17.582417582417584|-13.91941391941392|-52.747252747252745|17.582417582417584|-66.66666666666667]
170,2026-02-10 20:22:06,[-63.73626373626374|-208.7912087912088|-205.86080586080587|-112.08791208791209|-216.11721611721612]
171,2026-02-10 20:22:06,[-164.10256410256412|-188.2783882783883|-194.13919413919413|-113.55311355311355|-301.83150183150184]
172,2026-02-10 20:22:06,[-182.41758241758242|-201.46520146520146|-190.47619047619048|-106.22710622710623|-226.37362637362637]
173,2026-02-10 20:22:07,[-95.23809523809524|-131.86813186813185|-213.1868131868132|-116.48351648351648|-142.12454212454213]
174,2026-02-10 20:22:07,[-227.1062271062271|-97.43589743589743|-167.76556776556777|-110.62271062271063|-194.87179487179486]
175,2026-02-10 20:22:07,[-134.7985347985348|-167.76556776556777|-161.9047619047619|-131.13553113553112|-142.85714285714286]
176,2026-02-10 20:22:07,[-85.71428571428571|-28.571428571428573|-176.55677655677655|-155.3113553113553|-205.86080586080587]
177,2026-02-10 20:22:07,[-62.27106227106227|-182.41758241758242|-158.97435897435898|-80.58608058608058|-144.32234432234432]
178,2026-02-10 20:22:07,[-84.98168498168498|-60.8058608058608|232.23443223443223|982.4175824175824|676.1904761904761]
179,2026-02-10 20:22:07,[156.04395604395606|-308.42490842490844|-324.54212454212455|-63.00366300366301|-120.14652014652015]
180,2026-02-10 20:22:07,[-42.49084249084249|-101.83150183150182|-98.9010989010989|75.45787545787546|-109.15750915750915]
